"","X1_mean","X2_mean","M","D","prob","ranking"
"g70",5990.87963481168,20585.6960712925,-1.78080247869586,14594.8164364808,0.812394214494538,-14594.8165451241
"g1139",19023.9898817808,5438.10515195707,1.80664389997868,13585.8847298238,0.812301892598861,13585.884849947
"g1300",12438.9100592259,3069.1742951268,2.01893759467246,9369.73576409906,0.812240344668411,9369.73598161368
"g74",25950.2556185884,76689.7012669102,-1.56328410016776,50739.4456483218,0.811605631635636,-50739.4456724042
"g5478",4317.53523513464,15912.5364338978,-1.88188396071649,11595.0011987631,0.81151330973996,-11595.0013514793
"g4100",516.570808376819,5101.0282062495,-3.30375005457367,4584.45739787268,0.811086320972457,-4584.45858828215
"g1216",49253.4452395204,16318.4897833722,1.59371709614465,32934.9554561482,0.810913217418064,32934.955494708
"g6405",2999.75256070398,12152.5109373518,-2.0183390247857,9152.75837664779,0.810536236344053,-9152.75859918684
"g88",100269.364906879,286734.556045236,-1.51583489298784,186465.191138357,0.810405446991845,-186465.191144518
"g359",31130.3395133504,90598.5605003172,-1.54116681660711,59468.2209869668,0.809870749346053,-59468.2210069371
"g5598",540.530493366468,5130.24849875666,-3.24658079548132,4589.71800539019,0.8098669026004,-4589.71915363999
"g3031",21141.0676474662,6268.79632466055,1.75378787427523,14872.2713228056,0.809586090167718,14872.2714262119
"g949",65408.9816343405,22363.9595867281,1.54831310996684,43045.0220476125,0.808551315587013,43045.0220754586
"g1144",17455.1097086586,4973.71121746831,1.81125477487419,12481.3984911903,0.808162794276042,12481.3986226117
"g6305",281.765895478265,4231.72450416156,-3.90867680177572,3949.9586086833,0.80732420372365,-3949.96054259605
"g10277",276.01557108075,4212.94003040696,-3.93200581754565,3936.92445932621,0.807189567625789,-3936.92642287238
"g529",14668.1191506627,43706.2525175809,-1.57515579280566,29038.1333669181,0.807101092475765,-29038.1334096398
"g144",92737.3983335335,262266.735397992,-1.49981167613007,169529.337064459,0.806874134482228,-169529.337071093
"g918",23817.8436545097,7370.81878493049,1.69214601027026,16447.0248695792,0.806535620864748,16447.0249566271
"g797",41949.574867276,14033.0454765624,1.57982805073816,27916.5293907136,0.806274042160332,27916.5294354157
"g237",5110.12161459221,17664.710402452,-1.78944056664644,12554.5887878598,0.806224034466841,-12554.5889153868
"g106",57975.728963152,163838.180087632,-1.49875063514532,105862.45112448,0.806070164640714,-105862.45113509
"g977",21306.8686675945,6456.64106220656,1.72246285307947,14850.227605388,0.805923988305893,14850.2277052813
"g486",28013.6636898969,80179.439057765,-1.51710164965444,52165.7753678681,0.805620095399292,-52165.7753899285
"g802",5876.83153426096,831.734754578734,2.82084312016086,5045.09677968222,0.805331589475304,5045.09756828506
"g4314",20635.0391004848,6281.31930716361,1.71595665718426,14353.7197933212,0.804381443298969,14353.7198958907
"g12739",157824.361801613,56326.2881350472,1.48643961007184,101498.073666566,0.804092937374981,101498.07367745
"g12877",3754.00344417811,13850.4186483927,-1.88342770551257,10096.4152042146,0.803685182335744,-10096.4153798858
"g154",8238.2980868407,25783.7773919408,-1.64604540445701,17545.4793051001,0.803550546237883,-17545.4793823127
"g3206",333587.818948676,119337.761762982,1.48301598551554,214250.057185694,0.803300507770426,214250.057190827
"g7123",87616.7344575458,31075.781081362,1.49541579183584,56540.9533761838,0.802838898292045,56540.9533959595
"g576",3044.79676848452,11881.1796497853,-1.96426024381794,8836.38288130079,0.802731189413756,-8836.38309962079
"g513",22303.5915631639,63597.9666418284,-1.51170459325265,41294.3750786645,0.801742575780889,-41294.3751063347
"g31",10155.0728860126,30867.0647063109,-1.60386770252279,20711.9918202983,0.801704108324358,-20711.9918823974
"g8032",12951.6473180043,3502.26077335788,1.88677719183458,9449.38654464646,0.800642406524081,9449.38673301467
"g741",34862.300047338,11702.7271491166,1.57482298677078,23159.5728982214,0.800488536697954,23159.5729517644
