"","X1_mean","X2_mean","M","D","prob","ranking"
"g1400",134486.427276741,40622.0058396146,1.72712719543626,93864.4214371269,0.843707692307692,93864.4214530167
"g201",149965.122578756,493542.456698425,-1.71854718517725,343577.334119669,0.843634615384615,-343577.334123967
"g1014",28121.877313478,7753.20198483587,1.85882875133874,20368.6753286421,0.843238461538461,20368.6754134597
"g1134",25750.1417430081,7008.59409971484,1.87738339508584,18741.5476432932,0.8431,18741.5477373241
"g7565",5731.1627884194,21700.7903374367,-1.92084780584747,15969.6275490173,0.842434615384615,-15969.6276645384
"g616",21081.3852838887,70271.5405886919,-1.73697085627496,49190.1553048033,0.842192307692308,-49190.1553354707
"g52",24507.3267917515,81337.9162344744,-1.73071490479965,56830.5894427229,0.841888461538462,-56830.5894690764
"g1101",10338.8718855636,2092.4144427585,2.30483823779856,8246.45744280509,0.841573076923077,8246.45776489971
"g508",10850.9408024303,37499.9555675789,-1.78906875301798,26649.0147651486,0.84105,-26649.0148252027
"g795",87659.4560231265,26654.5318164912,1.71752888459274,61004.9242066353,0.840996153846154,61004.9242308129
"g826",8695.14888551453,1579.80604706687,2.46046328128672,7115.34283844766,0.840761538461538,7115.34326385789
"g392",27350.1293195525,88738.6999472722,-1.69801576280475,61388.5706277197,0.838380769230769,-61388.5706512034
"g1231",7210.8779503261,1148.94985241227,2.64985909263604,6061.92809791383,0.83835,6061.9286770821
"g668",13490.5558418661,45009.0057087772,-1.73826390272864,31518.4498669111,0.837692307692308,-31518.4499148443
"g1108",18361.5886346944,4813.43702592332,1.93155156451087,13548.1516087711,0.837661538461538,13548.1517464611
"g4484",38887.1695782117,11586.7173577883,1.74682233818412,27300.4522204234,0.836784615384615,27300.4522763087
"g986",42365.9580561426,12691.4768312617,1.73904553753684,29674.4812248809,0.836780769230769,29674.4812758385
"g33",15542.4761279584,51223.2777470647,-1.72058321007739,35680.8016191063,0.836776923076923,-35680.8016605909
"g771",219353.194278166,69134.7430904879,1.66577290304663,150218.451187678,0.836646153846154,150218.451196914
"g67",2516.609160829,11342.5655141507,-2.17219390978632,8825.95635332174,0.836634615384615,-8825.95662062571
"g1007",9862.33800029438,2050.43358276651,2.26600068454076,7811.90441752787,0.836115384615385,7811.9047461775
"g6454",18068.1968353508,4781.3990011926,1.91794782898119,13286.7978341582,0.835869230769231,13286.797972586
"g1396",17136.9967765647,4452.18067809754,1.94453025592949,12684.8160984672,0.835807692307692,12684.8162475114
"g260",12443.639141724,41156.7094247757,-1.7257191767214,28713.0702830517,0.835107692307692,-28713.0703349115
"g873",63725.245510217,19736.5279936011,1.69099681004681,43988.7175166158,0.834873076923077,43988.7175491181
"g1364",58540.7755156054,18127.998200224,1.69122223485599,40412.7773153815,0.834065384615385,40412.7773507692
"g901",56047.8563758415,17418.7426182541,1.68601871037069,38629.1137575874,0.833626923076923,38629.1137943816
"g524",1369.46544848877,7704.59256800304,-2.49210579916854,6335.12711951427,0.833611538461538,-6335.12760968527
"g898",11915.169441043,2772.94627841807,2.10330789592882,9142.22316262494,0.833276923076923,9142.22340457397
"g66",28067.2080340972,88497.862382055,-1.65675704819207,60430.6543479579,0.833,-60430.6543706685
"g382",3308.40255719409,13420.6180837541,-2.02024442267545,10112.21552656,0.832223076923077,-10112.2157283648
"g693",32376.0584039597,101479.89095484,-1.64819461252052,69103.8325508805,0.832015384615385,-69103.832570536
"g941",9858.69338166899,2112.30011328102,2.22258162642523,7746.39326838797,0.832,7746.39358723758
"g386",23121.4605594485,73058.8487402652,-1.65982648560794,49937.3881808167,0.831884615384615,-49937.3882084015
"g12539",662921.504080763,2045455.53657904,-1.62551221936531,1382534.03249828,0.831507692307692,-1382534.03249923
"g328",82541.5003184283,254620.544408241,-1.62515726287392,172079.044089812,0.830980769230769,-172079.044097486
"g689",56179.0626463553,174294.587851468,-1.63342331372449,118115.525205112,0.830634615384615,-118115.525216407
"g112",29796.5795718428,92912.4812380545,-1.64072568216465,63115.9016662117,0.83025,-63115.9016875374
"g8281",13603.5390192531,3422.54484882039,1.99084067192413,10180.9941704327,0.829865384615385,10180.9943650819
"g113",39383.7488659206,121555.580106798,-1.62594377261411,82171.8312408771,0.829803846153846,-82171.8312569635
"g227",5630.93577622129,20071.2701140636,-1.83368531222335,14440.3343378423,0.829453846153846,-14440.3344542662
"g224",59756.2558271717,183328.206066059,-1.61726710910378,123571.950238888,0.829211538461538,-123571.950249471
"g845",26040.8000783826,7691.33545432136,1.75946775295129,18349.4646240612,0.829130769230769,18349.4647084159
"g1153",21224.4365649351,6041.92956042567,1.81264498606587,15182.5070045094,0.829007692307692,15182.5071127156
"g880",126153.917944453,41115.8333242571,1.61741903815155,85038.0846201957,0.828430769230769,85038.0846355773
"g25",5464.19447410988,19410.6239489265,-1.82876575773816,13946.4294748166,0.8282,-13946.4295947177
"g200",703.411394699488,5444.2546852766,-2.95229394773502,4740.84329057711,0.828138461538461,-4740.84420982693
"g3623",2434.60524175781,10595.7481100828,-2.12172568133583,8161.14286832495,0.827946153846154,-8161.143144127
"g1209",43755.468907071,13781.8744315799,1.66669122970334,29973.5944754911,0.827934615384615,29973.5945218296
"g1047",37043.9037084228,11468.5080941267,1.69155841123292,25575.3956142961,0.8279,25575.395670236
"g120",27710.9465634657,85030.0223948222,-1.61751632595801,57319.0758313565,0.826976923076923,-57319.0758541793
"g683",3791.31452505773,14483.3966972354,-1.93362993637256,10692.0821721777,0.826834615384615,-10692.0823470232
"g1389",64036.8604026875,20688.8306597352,1.63005047132631,43348.0297429523,0.826603846153846,43348.0297736003
