"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g642",79323.133438749,1.8471000438126,0.400111065701809,4.61646828130765,3.90325647780757e-06,0.000156823360729857
"g643",22069.6531649402,1.21261234702022,0.195108062716259,6.2150806590894,5.12982923059579e-10,4.50063997190434e-08
"g644",182.250604577821,2.85079480302106,0.682008466430576,4.17999913980723,2.91510198506677e-05,0.000928298032133486
"g645",1307.77928764266,1.82503324462857,0.592080027002309,3.08240974428522,0.00205331986882762,0.0370372955919858
"g648",720.700809875159,1.32998170107102,0.32714075735502,4.06547234231563,4.79352790168728e-05,0.00142119837581749
"g649",3445.59782427417,1.15227227894791,0.227946139626052,5.05501993075304,4.30345824562334e-07,2.1429228182936e-05
"g650",7295.58731624261,1.44832975095341,0.251827358862086,5.75128039104994,8.85700783897875e-09,5.94941823433901e-07
"g652",2329.7968380058,-1.19448102814871,0.324637016848933,-3.67943569634434,0.000233750618723419,0.00591114064642339
"g655",1237.21952935636,-1.50025434872589,0.281460140667824,-5.33025509461557,9.80749086912064e-08,5.52345894056982e-06
"g656",1602.85746010732,-1.48303802955311,0.290327423202426,-5.10815689814836,3.25316472728246e-07,1.64533590148086e-05
"g659",3113.12866235369,-1.32082265944436,0.420606988029644,-3.14027749665269,0.00168787870169729,0.031142448663505
"g663",8436.38958868449,-1.75363790984272,0.433155001315793,-4.04852282558368,5.15419081991264e-05,0.00152113498865934
"g665",4330.66194411446,-1.59395564099335,0.351725088055279,-4.53182242360499,5.84769981370984e-06,0.000222471340700342
"g668",19.4667863279445,-1.73682988847628,0.540553981009544,-3.2130554014838,0.00131330953941936,0.025318016636609
"g669",615.048176185584,-2.37215080612327,0.4287036385399,-5.53331157673972,3.14240530407568e-08,1.91167930220114e-06
"g670",2346.76567459795,-1.25064238517149,0.358048316753847,-3.49294306564576,0.000477728352591953,0.0107152392406581
"g671",17429.2290799492,-1.16607629555369,0.352564887064257,-3.30740904252659,0.000941632856541948,0.0190348572896889
"g673",2528.17000140782,-1.75913500564207,0.299775719510746,-5.86817040590578,4.40630267377625e-09,3.17475338456382e-07
"g674",1807.13906130352,-1.56783617456135,0.302884333389791,-5.1763528242435,2.2626538525242e-07,1.18623767219531e-05
"g675",89.6203295305112,-3.12008652553132,0.79144764021839,-3.94225261025527,8.07198932116704e-05,0.00229304947742492
"g676",11921.4028562801,-1.43162609247449,0.226460088533762,-6.32175895427623,2.58602559520943e-10,2.33230574135776e-08
"g678",7411.68066077937,-1.92565054188846,0.341044291765874,-5.64633564724904,1.63903704206156e-08,1.06760912785192e-06
"g679",179.906963100976,-2.1499018209464,0.482434179554237,-4.4563629859992,8.33618373602232e-06,0.000305431141032613
"g684",1884.77020179068,-3.13118441220215,0.644233226884393,-4.86032741177449,1.17191772475049e-06,5.3407148042781e-05
"g690",4037.48945081123,-1.59116818127212,0.315522501408958,-5.0429626228456,4.58378814971586e-07,2.26502359260097e-05
"g692",3078.14595527293,-2.06016881525717,0.520149787911543,-3.96072220567265,7.47234220505873e-05,0.00213682477646657
"g693",6561.9382617716,-2.05182958952164,0.211059162995948,-9.72158498307432,2.43954133776934e-22,1.3109485263838e-19
"g694",42512.397073777,-2.73650836689722,0.47185894399256,-5.79942036012435,6.65445319677961e-09,4.5650256850461e-07
"g698",14871.886155704,-1.12515414929115,0.325315732143352,-3.45865274291543,0.000542884351238891,0.0118872317112529
"g701",680.860672109326,-2.83434702317517,0.491520745737114,-5.76648503192802,8.0941894737227e-09,5.49425061276851e-07
