"","GeneNames","value1","value2","log2.Fold_change.","log2.Fold_change..normalized","p.value","q.value.Benjamini.et.al..1995.","q.value.Storey.et.al..2003.","Signature.q.value.Benjamini.et.al..1995....0.05."
"183","g318",112,2368,-4.40209844357135,-4.40209844357135,0,0,0,TRUE
"184","g322",5994,7218,-0.268080059383657,-0.268080059383657,0,0,0,TRUE
"185","g325",1186,4431,-1.90152831693994,-1.90152831693994,0,0,0,TRUE
"186","g326",88822,56747,0.646372932183702,0.646372932183702,0,0,0,TRUE
"187","g327",7345,9393,-0.354823518416184,-0.354823518416184,0,0,0,TRUE
"188","g330",1281,3935,-1.6190931600532,-1.6190931600532,0,0,0,TRUE
"189","g333",1976,586,1.75361037716243,1.75361037716243,0,0,0,TRUE
"190","g334",19366,22841,-0.238099815026059,-0.238099815026059,0,0,0,TRUE
"191","g335",9457,16491,-0.802224383375629,-0.802224383375629,0,0,0,TRUE
"192","g336",15969,20299,-0.346134684841514,-0.346134684841514,0,0,0,TRUE
"193","g337",5598,7337,-0.390278798248968,-0.390278798248968,0,0,0,TRUE
"194","g338",2,134,-6.06608919045777,-6.06608919045777,0,0,0,TRUE
"195","g350",224,589,-1.39476890177286,-1.39476890177286,0,0,0,TRUE
"196","g353",2074,112,4.21084525675562,4.21084525675562,0,0,0,TRUE
"197","g356",86051,80199,0.101607710092424,0.101607710092424,0,0,0,TRUE
"198","g361",69308,145457,-1.06949893389115,-1.06949893389115,0,0,0,TRUE
"199","g362",201,9384,-5.54493560684958,-5.54493560684958,0,0,0,TRUE
"200","g363",2573,5444,-1.08121560977019,-1.08121560977019,0,0,0,TRUE
"201","g364",3087,6109,-0.984730757465121,-0.984730757465121,0,0,0,TRUE
"202","g365",7803,14132,-0.856864849226504,-0.856864849226504,0,0,0,TRUE
"203","g366",57531,61570,-0.0978880212840494,-0.0978880212840494,0,0,0,TRUE
"204","g367",6179,11376,-0.880548091516415,-0.880548091516415,0,0,0,TRUE
"205","g369",5651,11021,-0.963677039733598,-0.963677039733598,0,0,0,TRUE
"206","g370",6052,7226,-0.255785267215705,-0.255785267215705,0,0,0,TRUE
"207","g371",79,771,-3.28680630173793,-3.28680630173793,0,0,0,TRUE
"208","g372",1367,909,0.588661043411951,0.588661043411951,0,0,0,TRUE
"209","g373",160,474,-1.5668151540109,-1.5668151540109,0,0,0,TRUE
"210","g375",56555,101170,-0.839055067301333,-0.839055067301333,0,0,0,TRUE
"211","g376",7458,8870,-0.250145307414785,-0.250145307414785,0,0,0,TRUE
"212","g377",2028,207,3.29235497950402,3.29235497950402,0,0,0,TRUE
"213","g379",3442,5006,-0.540411193648128,-0.540411193648128,0,0,0,TRUE
"214","g381",1398,2255,-0.689763072767308,-0.689763072767308,0,0,0,TRUE
"215","g382",4801,2569,0.902128045757777,0.902128045757777,0,0,0,TRUE
"216","g384",1435,2323,-0.694938417245757,-0.694938417245757,0,0,0,TRUE
"217","g385",7,1042,-7.2177846402209,-7.2177846402209,0,0,0,TRUE
