"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.005)"
g1541	10	17	-0.765534746362977	-0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g3050	10	17	-0.765534746362977	-0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g3322	10	17	-0.765534746362977	-0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g6603	17	10	0.765534746362977	0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g8319	17	10	0.765534746362977	0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g9181	10	17	-0.765534746362977	-0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g9714	10	17	-0.765534746362977	-0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g10116	17	10	0.765534746362977	0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g11718	10	17	-0.765534746362977	-0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g12412	10	17	-0.765534746362977	-0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g12611	17	10	0.765534746362977	0.765534746362977	0.175454295794912	0.234341143821079	0.0772392348671596	FALSE
g561	158	183	-0.21191909010694	-0.21191909010694	0.17559812709438	0.234386756777445	0.0772945055726648	FALSE
g3179	110	131	-0.25206328801279	-0.25206328801279	0.175868120813578	0.234722706887862	0.0774052929654288	FALSE
g5293	555	601	-0.114877219473717	-0.114877219473717	0.176017360397351	0.234897439114783	0.0774629149969511	FALSE
g3296	13	7	0.893084796083488	0.893084796083488	0.176361395839492	0.235099632734207	0.0775094471348533	FALSE
g5779	13	7	0.893084796083488	0.893084796083488	0.176361395839492	0.235099632734207	0.0775094471348533	FALSE
g7181	13	7	0.893084796083488	0.893084796083488	0.176361395839492	0.235099632734207	0.0775094471348533	FALSE
g7979	13	7	0.893084796083488	0.893084796083488	0.176361395839492	0.235099632734207	0.0775094471348533	FALSE
g8506	13	7	0.893084796083488	0.893084796083488	0.176361395839492	0.235099632734207	0.0775094471348533	FALSE
g12491	13	7	0.893084796083488	0.893084796083488	0.176361395839492	0.235099632734207	0.0775094471348533	FALSE
