"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g9179	627	452	0.472142670386852	0.472142670386852	9.32869277381343e-08	1.37379452878262e-07	1.18043994518394e-08	TRUE
g4538	3031	2630	0.204731052604664	0.204731052604664	9.72056777293062e-08	1.43134144832876e-07	1.22988742887332e-08	TRUE
g1175	142	66	1.10535300014623	1.10535300014623	9.75153692239772e-08	1.43573839057514e-07	1.23366552389085e-08	TRUE
g561	5118	5671	-0.148023008924898	-0.148023008924898	1.0088440405287e-07	1.48517254068285e-07	1.27614206912434e-08	TRUE
g12700	4413	3927	0.16833214930959	0.16833214930959	1.01933551821531e-07	1.50044705442945e-07	1.28926677284967e-08	TRUE
g339	237	135	0.811927651847428	0.811927651847428	1.02342029850711e-07	1.50628860298455e-07	1.29428615319491e-08	TRUE
g11860	341	216	0.658740426860705	0.658740426860705	1.04304510029074e-07	1.53499831143798e-07	1.31895511639354e-08	TRUE
g10325	65	18	1.85244281158614	1.85244281158614	1.06140932931709e-07	1.56184658410758e-07	1.34202463141516e-08	TRUE
g5767	599	429	0.481578355289241	0.481578355289241	1.07034216045854e-07	1.57481218473918e-07	1.35316538978782e-08	TRUE
g10926	262	398	-0.6032016190062	-0.6032016190062	1.07944104654756e-07	1.58801913163153e-07	1.36451352616413e-08	TRUE
g1226	476	326	0.546089609076866	0.546089609076866	1.08237385720855e-07	1.59215289024022e-07	1.36806547930065e-08	TRUE
g9873	4166	4665	-0.163214241698475	-0.163214241698475	1.08769722895197e-07	1.59980178394116e-07	1.37463783016673e-08	TRUE
g4803	6001	6597	-0.136607175054605	-0.136607175054605	1.09023756134086e-07	1.60335606840999e-07	1.37769186719748e-08	TRUE
g6033	83	166	-1	-1	1.09221577893059e-07	1.60608296647469e-07	1.38003496824686e-08	TRUE
g4394	555	392	0.501634117122261	0.501634117122261	1.09621488997291e-07	1.6115976452814e-07	1.38477348409615e-08	TRUE
g5175	574	408	0.492481584704192	0.492481584704192	1.09614230692223e-07	1.61167387436221e-07	1.38477348409615e-08	TRUE
g9861	9998	10763	-0.106368828091059	-0.106368828091059	1.09684523574849e-07	1.61234133394784e-07	1.38541250237017e-08	TRUE
g4489	1565	1282	0.287766395201238	0.287766395201238	1.10682311760257e-07	1.62682399219116e-07	1.39785680022162e-08	TRUE
g4339	140	65	1.10691520391651	1.10691520391651	1.16013738060694e-07	1.70499255118814e-07	1.46502353262903e-08	TRUE
g1763	226	353	-0.643345410855993	-0.643345410855993	1.16136217198637e-07	1.70659891667432e-07	1.46640381035377e-08	TRUE
g5835	16	61	-1.93073733756289	-1.93073733756289	1.18338375987292e-07	1.73876193509633e-07	1.49404004772958e-08	TRUE
g6558	22	72	-1.71049338280501	-1.71049338280501	1.20189765584477e-07	1.76576434193529e-07	1.5172420033212e-08	TRUE
g10089	102	40	1.35049724708413	1.35049724708413	1.21082140314144e-07	1.77867288346239e-07	1.52833373336772e-08	TRUE
g313	1783	1481	0.267735062336147	0.267735062336147	1.22423404524952e-07	1.79817184781943e-07	1.54508831779395e-08	TRUE
g605	5643	5095	0.147380203191176	0.147380203191176	1.22662837886978e-07	1.80148438180308e-07	1.54793462948915e-08	TRUE
g3417	59	15	1.97575245375332	1.97575245375332	1.22888268672128e-07	1.80459053950272e-07	1.5506036113113e-08	TRUE
g9190	12	53	-2.14295795384204	-2.14295795384204	1.25947581697261e-07	1.84920147156711e-07	1.58884572657396e-08	TRUE
g11426	53	12	2.14295795384204	2.14295795384204	1.25947581697261e-07	1.84920147156711e-07	1.58884572657396e-08	TRUE
g12559	535	376	0.508806229610872	0.508806229610872	1.28182348846373e-07	1.88169305480927e-07	1.61685434024867e-08	TRUE
g1071	703	915	-0.38024705409887	-0.38024705409887	1.30584608903916e-07	1.91674054229774e-07	1.64696907235957e-08	TRUE
g9010	141	66	1.09515723304034	1.09515723304034	1.34382436844938e-07	1.97226212126417e-07	1.69467627184139e-08	TRUE
g12936	894	1131	-0.339252192806502	-0.339252192806502	1.34425248599079e-07	1.97266691576623e-07	1.69502409357878e-08	TRUE
g10176	175	90	0.959358015502654	0.959358015502654	1.37903460983857e-07	2.02347980816009e-07	1.73868533014318e-08	TRUE
g398	46	111	-1.27085391029309	-1.27085391029309	1.38925477899399e-07	2.0382451175272e-07	1.7513724974122e-08	TRUE
g486	42	7	2.58496250072116	2.58496250072116	1.38977227059911e-07	2.03877341134893e-07	1.75182643656896e-08	TRUE
g4316	0	20	NA	NA	1.39779633423487e-07	2.05019626533152e-07	1.76154184011854e-08	TRUE
g11290	20	0	NA	NA	1.39779633423487e-07	2.05019626533152e-07	1.76154184011854e-08	TRUE
g5174	3796	3351	0.17988830581664	0.17988830581664	1.39817721067637e-07	2.05040661601905e-07	1.76182232692622e-08	TRUE
g1041	4239	3768	0.169925001442312	0.169925001442312	1.40069292831058e-07	2.05386333153839e-07	1.76479252734024e-08	TRUE
g9696	3090	2690	0.20000066534775	0.20000066534775	1.41384788987509e-07	2.07291802916709e-07	1.78116537331762e-08	TRUE
g3243	132	60	1.13750352374993	1.13750352374993	1.43776446970278e-07	2.10774481172501e-07	1.81109046359296e-08	TRUE
g12530	5910	5352	0.143080014423434	0.143080014423434	1.44724753847747e-07	2.12140675852877e-07	1.82282956096033e-08	TRUE
g10059	2905	2518	0.206259880572874	0.206259880572874	1.46060645800361e-07	2.14074627634523e-07	1.83944714013454e-08	TRUE
g12192	571	407	0.488461951096596	0.488461951096596	1.46778097898093e-07	2.15101824391955e-07	1.84827338058486e-08	TRUE
g5937	11562	12375	-0.0980375477248199	-0.0980375477248199	1.47783986603756e-07	2.16551441847702e-07	1.86072929239808e-08	TRUE
