"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g2662	24712	17590	0.490456293268315	0.490456293268315	0	0	0	TRUE
g2669	12859	10560	0.284168618923138	0.284168618923138	0	0	0	TRUE
g2671	533	107	2.31652473635803	2.31652473635803	0	0	0	TRUE
g2672	3072	2012	0.61054791091563	0.61054791091563	0	0	0	TRUE
g2673	435	134	1.69878240027832	1.69878240027832	0	0	0	TRUE
g2674	53132	41661	0.350883550717796	0.350883550717796	0	0	0	TRUE
g2675	1384	277	2.32088606158754	2.32088606158754	0	0	0	TRUE
g2676	4299	3365	0.353394605485622	0.353394605485622	0	0	0	TRUE
g2677	200	14	3.83650126771712	3.83650126771712	0	0	0	TRUE
g2678	827	1290	-0.64141183113934	-0.64141183113934	0	0	0	TRUE
g2684	11268	22117	-0.972924239593205	-0.972924239593205	0	0	0	TRUE
g2691	363	147	1.30415339315939	1.30415339315939	0	0	0	TRUE
g2692	4348	6347	-0.545722902255472	-0.545722902255472	0	0	0	TRUE
g2693	6277	10979	-0.806599541334856	-0.806599541334856	0	0	0	TRUE
g2694	80	374	-2.22496636500027	-2.22496636500027	0	0	0	TRUE
g2695	3507	4733	-0.432517491485552	-0.432517491485552	0	0	0	TRUE
g2696	1504	953	0.658256447767696	0.658256447767696	0	0	0	TRUE
g2698	561	286	0.971985623830404	0.971985623830404	0	0	0	TRUE
g2700	375	907	-1.27421195514528	-1.27421195514528	0	0	0	TRUE
g2701	472	102	2.21021770739035	2.21021770739035	0	0	0	TRUE
g2702	1180	115	3.35908109330483	3.35908109330483	0	0	0	TRUE
g2705	546	1468	-1.42687911192336	-1.42687911192336	0	0	0	TRUE
g2706	5671	6702	-0.240988530240125	-0.240988530240125	0	0	0	TRUE
g2707	4092	2305	0.828039394428629	0.828039394428629	0	0	0	TRUE
g2708	1405	2094	-0.575691311822521	-0.575691311822521	0	0	0	TRUE
g2710	100	9	3.47393118833241	3.47393118833241	0	0	0	TRUE
g2711	15622	7483	1.06189048550307	1.06189048550307	0	0	0	TRUE
g2712	1192	1824	-0.613721493702579	-0.613721493702579	0	0	0	TRUE
g2716	4765	8999	-0.917288478951923	-0.917288478951923	0	0	0	TRUE
g2719	26712	30904	-0.210305584168815	-0.210305584168815	0	0	0	TRUE
g2721	5034	1635	1.62241458077554	1.62241458077554	0	0	0	TRUE
g2722	5077	10549	-1.05505807892581	-1.05505807892581	0	0	0	TRUE
g2724	1215	669	0.860878197851683	0.860878197851683	0	0	0	TRUE
g2725	6952	2489	1.48186185183337	1.48186185183337	0	0	0	TRUE
g2726	81	4	4.33985000288462	4.33985000288462	0	0	0	TRUE
g2728	3396	4779	-0.492872308693428	-0.492872308693428	0	0	0	TRUE
g2731	5686	1905	1.57762310129684	1.57762310129684	0	0	0	TRUE
g2732	770	1178	-0.613409188248196	-0.613409188248196	0	0	0	TRUE
g2733	33570	25946	0.37166039633172	0.37166039633172	0	0	0	TRUE
g2734	1694	984	0.783703653992958	0.783703653992958	0	0	0	TRUE
g2740	1969	2706	-0.458698728074983	-0.458698728074983	0	0	0	TRUE
g2744	2515	3755	-0.578254507708744	-0.578254507708744	0	0	0	TRUE
g2746	7618	3137	1.28002675871974	1.28002675871974	0	0	0	TRUE
g2748	6687	8606	-0.363983722967401	-0.363983722967401	0	0	0	TRUE
g2749	242	582	-1.26601210563369	-1.26601210563369	0	0	0	TRUE
g2750	118	493	-2.06280078701607	-2.06280078701607	0	0	0	TRUE
g2751	31768	35301	-0.152134786490459	-0.152134786490459	0	0	0	TRUE
g2752	8747	6134	0.511960127225777	0.511960127225777	0	0	0	TRUE
g2758	3998	7193	-0.847315132022265	-0.847315132022265	0	0	0	TRUE
g2760	61	1078	-4.14340412518962	-4.14340412518962	0	0	0	TRUE
g2763	34672	43567	-0.329464714930705	-0.329464714930705	0	0	0	TRUE
g2766	9325	11824	-0.342542544116188	-0.342542544116188	0	0	0	TRUE
g2767	4043	5239	-0.373865258397366	-0.373865258397366	0	0	0	TRUE
