"","X1_mean","X2_mean","M","D","prob","ranking"
"g758",23456.2433051686,6434.43249162018,1.86608715795369,17021.8108135485,0.826617432110162,17021.8109158373
"g499",875.924346045795,7086.66125264372,-3.01622791471215,6210.73690659793,0.826598199861528,-6210.73763900943
"g11699",4507.00976613227,128.917837098356,5.12764678199414,4378.09192903391,0.826278944534195,4378.09493179778
"g12404",23752.0783306961,75209.7112162396,-1.6628652011366,51457.6328855435,0.826005846603585,-51457.6329124114
"g4177",30796.3208780428,95674.2241719268,-1.63537228923797,64877.9032938841,0.825255788906839,-64877.9033144954
"g5783",41265.3012831863,12533.6786067846,1.71911926911867,28731.6226764016,0.825194245711209,28731.6227278323
"g825",46233.4346834148,14225.8445870683,1.70042223667343,32007.5900963465,0.824701900146165,32007.5901415145
"g1075",81907.348704763,26281.0947761768,1.63996752146028,55626.2539285863,0.823994153396415,55626.2539527609
"g7540",5140.79156459329,19446.539516081,-1.91945102877831,14305.7479514877,0.823840295407339,-14305.7480802573
"g942",23182.5169470293,6419.15334055668,1.85258227999178,16763.3636064727,0.823832602507885,16763.3637088406
"g95",228507.816568382,691286.090929631,-1.597039381684,462778.274361249,0.823413339487653,-462778.274364004
"g1021",67156.6563821096,21335.4245663072,1.65427958281199,45821.2318158024,0.823332564043388,45821.2318456645
"g4814",75176.8386755915,24123.8696353976,1.63982690462031,51052.9690401938,0.823167166705131,51052.9690665295
"g161",126360.509266587,383603.141335162,-1.60206887801278,257242.632068575,0.823128702207862,-257242.632073563
"g1170",143486.304142942,47105.6227287979,1.60694185584709,96380.6814141437,0.822944072620971,96380.6814275399
"g756",8432.87741806108,1381.80822430609,2.6094675796124,7051.06919375499,0.822213247172859,7051.06967661232
"g724",11355.4326880408,2379.72777814151,2.25451422433461,8975.70490989929,0.821986306638972,8975.70519304331
"g7232",5472.42157541592,20102.5880648704,-1.87712997047449,14630.1664894544,0.821067005154243,-14630.1666098774
"g671",9897.31343410639,1902.25430740686,2.37932683826502,7995.05912669953,0.821009308408339,7995.05948074295
"g529",31916.4933590437,97745.5040879738,-1.61472819314447,65829.0107289301,0.820901607815986,-65829.0107487341
"g731",329817.100096796,110407.145584915,1.57883265361781,219409.954511881,0.819993845680437,219409.954517562
"g761",7848.57692280217,1220.42219119777,2.68505077507186,6628.15473160439,0.81998999923071,6628.15527545843
"g628",34220.0059421545,103775.994023352,-1.6005608354739,69555.988081198,0.819839987691361,-69555.9880996133
"g1124",62769.6650960846,20236.2806366761,1.6331233598388,42533.3844594085,0.819705361950919,42533.3844907615
"g1142",22995.1196710724,6533.74697353299,1.815345214769,16461.3726975394,0.819570736210478,16461.3727976367
"g1245",42596.0325012174,13406.5001112876,1.66778640281839,29189.5323899298,0.819086083544888,29189.5324375755
"g1203",31127.9508888654,9386.17348770181,1.72960157773138,21741.7774011636,0.818855296561274,21741.7774699602
"g1195",39388.1701425617,12298.7616591832,1.67924933474575,27089.4084833785,0.818436033541042,27089.4085354261
"g800",14780.1705458376,3669.86109606654,2.00986555326055,11110.3094497711,0.818255250403877,11110.3096315644
"g44",649.573703738288,6051.49876809099,-3.21972736219638,5401.92506435271,0.818205246557428,-5401.92602388502
"g38",1000.15400089364,7103.85029759017,-2.82837902027246,6103.69629669653,0.817789829986922,-6103.69695201481
"g878",20662.1288647774,5751.64542846963,1.84494226006899,14910.4834363077,0.817647511347027,14910.4835504493
"g1054",6008.29356115788,643.634238550312,3.22264232534264,5364.65932260756,0.817393645665051,5364.66029055557
