"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g9445	127	223	-0.812215213148139	-0.812215213148139	2.41096447584077e-07	3.33524903148764e-07	2.61155916030808e-08	TRUE
g10327	722	539	0.421713564134665	0.421713564134665	2.43660534304802e-07	3.37035995252094e-07	2.63905163435895e-08	TRUE
g8279	255	385	-0.594361198723406	-0.594361198723406	2.51425108732661e-07	3.47738985906482e-07	2.7228579499362e-08	TRUE
g7233	3671	4126	-0.168570706786937	-0.168570706786937	2.54558894630108e-07	3.52035662392416e-07	2.75650168906868e-08	TRUE
g6145	7692	7066	0.122465013449245	0.122465013449245	2.55289704931272e-07	3.53008643314419e-07	2.76412030229867e-08	TRUE
g10574	5405	5954	-0.139564603616023	-0.139564603616023	2.57543002257776e-07	3.56086451478475e-07	2.78822008623872e-08	TRUE
g5442	258	154	0.744440714728353	0.744440714728353	2.5832669714454e-07	3.57131904576864e-07	2.79640616946667e-08	TRUE
g8511	72	23	1.6463630453853	1.6463630453853	2.5893909216812e-07	3.57940340976584e-07	2.80273636989634e-08	TRUE
g2886	35	92	-1.39427893911205	-1.39427893911205	2.60914738592355e-07	3.60632872819172e-07	2.82381937188973e-08	TRUE
g8837	405	565	-0.480328959530562	-0.480328959530562	2.6180418011279e-07	3.61823652506563e-07	2.83314338809109e-08	TRUE
g8993	3300	2895	0.188902676256578	0.188902676256578	2.64099401126039e-07	3.64956813457525e-07	2.85767659417242e-08	TRUE
g1141	103	42	1.29418310440446	1.29418310440446	2.66512917845851e-07	3.68252760657554e-07	2.88348444546288e-08	TRUE
g7540	237	138	0.78021879212009	0.78021879212009	2.70673993774118e-07	3.73962427905429e-07	2.92819215293157e-08	TRUE
g8509	631	827	-0.390247324188726	-0.390247324188726	2.73495105007626e-07	3.77819783655525e-07	2.95839593276517e-08	TRUE
g11256	130	60	1.11547721741994	1.11547721741994	2.7652420986346e-07	3.81963619167543e-07	2.99084289995728e-08	TRUE
g8696	8	43	-2.4262647547021	-2.4262647547021	2.79115095591642e-07	3.85480778968985e-07	3.0182220419931e-08	TRUE
g12801	43	8	2.4262647547021	2.4262647547021	2.79115095591642e-07	3.85480778968985e-07	3.0182220419931e-08	TRUE
g3497	143	69	1.05134688000022	1.05134688000022	2.80126515761481e-07	3.8681579190508e-07	3.02883627328707e-08	TRUE
g8097	95	37	1.360402242702	1.360402242702	2.81056679707348e-07	3.88058865812234e-07	3.03856976250637e-08	TRUE
g9246	109	46	1.24462236871991	1.24462236871991	2.82954231600741e-07	3.90637218525719e-07	3.05875872166306e-08	TRUE
g261	0	19	NA	NA	2.86357754286648e-07	3.95146560890941e-07	3.0932441687724e-08	TRUE
g1540	0	19	NA	NA	2.86357754286648e-07	3.95146560890941e-07	3.0932441687724e-08	TRUE
g6647	0	19	NA	NA	2.86357754286648e-07	3.95146560890941e-07	3.0932441687724e-08	TRUE
g7815	19	0	NA	NA	2.86357754286648e-07	3.95146560890941e-07	3.0932441687724e-08	TRUE
g8147	0	19	NA	NA	2.86357754286648e-07	3.95146560890941e-07	3.0932441687724e-08	TRUE
g8596	0	19	NA	NA	2.86357754286648e-07	3.95146560890941e-07	3.0932441687724e-08	TRUE
g9634	61	17	1.84327449631255	1.84327449631255	2.86260588344689e-07	3.95159763904387e-07	3.0932441687724e-08	TRUE
g9193	662	862	-0.380856652281881	-0.380856652281881	2.88891174760053e-07	3.9849391553553e-07	3.12027805305939e-08	TRUE
g7013	3105	2714	0.194172547688989	0.194172547688989	2.93420902242048e-07	4.04699100718728e-07	3.16886575386853e-08	TRUE
g4522	2215	1887	0.231212275841935	0.231212275841935	2.99144156779008e-07	4.12548955251424e-07	3.23033150745516e-08	TRUE
g4501	59	16	1.88264304936184	1.88264304936184	3.04474671697363e-07	4.19855570485733e-07	3.2875436009626e-08	TRUE
g7972	6199	5642	0.135828838059936	0.135828838059936	3.06086548107487e-07	4.2203335713735e-07	3.30459605679283e-08	TRUE
g5348	45	9	2.32192809488736	2.32192809488736	3.07936534604814e-07	4.24538952591677e-07	3.32421531370288e-08	TRUE
g4101	75	25	1.58496250072116	1.58496250072116	3.13873860013913e-07	4.32655441525482e-07	3.38758868064905e-08	TRUE
g9703	75	25	1.58496250072116	1.58496250072116	3.13873860013913e-07	4.32655441525482e-07	3.38758868064905e-08	TRUE
g9204	261	157	0.733285247678258	0.733285247678258	3.15995141830783e-07	4.35510002961421e-07	3.41012058440624e-08	TRUE
g2243	68	21	1.69514541847158	1.69514541847158	3.19862129005699e-07	4.40769231419774e-07	3.45111777447407e-08	TRUE
g5345	21	68	-1.69514541847158	-1.69514541847158	3.19862129005699e-07	4.40769231419774e-07	3.45111777447407e-08	TRUE
g8733	10114	9401	0.105467551642237	0.105467551642237	3.31662540431488e-07	4.56957277927827e-07	3.57805655222565e-08	TRUE
g3573	285	176	0.695386490414807	0.695386490414807	3.38265807364735e-07	4.6600556366492e-07	3.6489062347492e-08	TRUE
g2461	535	381	0.489747893795188	0.489747893795188	3.38915778885784e-07	4.66851351419368e-07	3.65552890291267e-08	TRUE
g200	119	211	-0.826281425399241	-0.826281425399241	3.42921931961726e-07	4.72319557223644e-07	3.69834592444176e-08	TRUE
g7712	207	116	0.835505962371753	0.835505962371753	3.43513643974447e-07	4.73084259604728e-07	3.7043336797469e-08	TRUE
g4468	267	398	-0.575928688856095	-0.575928688856095	3.45765962972422e-07	4.76135531157985e-07	3.7282256773167e-08	TRUE
g8797	731	549	0.413065256947238	0.413065256947238	3.47477125184348e-07	4.78441035823906e-07	3.74627818785662e-08	TRUE
g9693	6	38	-2.66296501272243	-2.66296501272243	3.51115663876911e-07	4.8339957209063e-07	3.78510440648926e-08	TRUE
g834	33	4	3.04439411935845	3.04439411935845	3.51316901570087e-07	4.83599554952481e-07	3.786469188681e-08	TRUE
g3126	4	33	-3.04439411935845	-3.04439411935845	3.51316901570087e-07	4.83599554952481e-07	3.786469188681e-08	TRUE
g5330	135	64	1.07681559705083	1.07681559705083	3.59851929587762e-07	4.95269389654617e-07	3.87804718376844e-08	TRUE
g1129	1738	2050	-0.238195827578409	-0.238195827578409	3.93259878772589e-07	5.4119174905854e-07	4.23762740471159e-08	TRUE
g2027	23	71	-1.62618516344767	-1.62618516344767	3.97686403585951e-07	5.47225275317697e-07	4.2848709856925e-08	TRUE
g1568	52	117	-1.16992500144231	-1.16992500144231	4.08018770436946e-07	5.61383226515391e-07	4.39573025524768e-08	TRUE
g6825	2	27	-3.75488750216347	-3.75488750216347	4.09898758713112e-07	5.63880048346993e-07	4.41504645640426e-08	TRUE
g7584	27	2	3.75488750216347	3.75488750216347	4.09898758713112e-07	5.63880048346993e-07	4.41504645640426e-08	TRUE
g10345	154	256	-0.733213459305099	-0.733213459305099	4.10555130225809e-07	5.64693066284475e-07	4.42164688781843e-08	TRUE
g2738	408	276	0.563900885193327	0.563900885193327	4.12659620141476e-07	5.67527420695525e-07	4.44384038568278e-08	TRUE
g11189	279	172	0.697856557127089	0.697856557127089	4.13668711174431e-07	5.68854840220553e-07	4.45423431605329e-08	TRUE
