"","X1_mean","X2_mean","M","D","prob","ranking"
"g4894",617.25864849171,5481.37677135763,-3.1505912536763,4864.11812286592,0.823863199199815,-4864.11914321781
"g448",320649.624242799,965994.19098174,-1.59101679688551,645344.566738941,0.823505424328691,-645344.566740902
"g739",14746.0890372272,3777.21231422681,1.96493858917561,10968.8767230004,0.823459259829191,10968.8768989977
"g264",33342.4467918714,101508.258092502,-1.60616521743914,68165.8113006309,0.823416942371316,-68165.8113195536
"g989",121722.5671007,40172.7471436041,1.59930763932335,81549.8199570956,0.822651381087943,81549.819972778
"g1080",26925.6815886205,8093.34022059026,1.73417571660574,18832.3413680303,0.821381857351697,18832.341447876
"g1217",3973.9300425816,194.048038523351,4.35608072022143,3779.88200405825,0.821254904978072,3779.88451411451
"g232",10079.4459782568,32415.6287719404,-1.68527321484303,22336.1827936836,0.820893283065323,-22336.1828572608
"g765",101571.010985509,33755.7129983764,1.58928510908248,67815.2979871329,0.820450873278449,67815.2980057558
"g863",67708.7674370134,22196.40583228,1.60901657069073,45512.3616047334,0.820439332153574,45512.3616331755
"g456",761.879520294521,5797.42530934863,-2.92777754764783,5035.54578905411,0.820108486573825,-5035.54664019131
"g1146",209568.218970257,70775.659832903,1.56609474931836,138792.559137354,0.819335231207202,138792.559146189
"g666",65531.070541316,21685.3486219115,1.59545846365201,43845.7219194045,0.818615834423328,43845.7219484322
"g153",17832.3822796858,54419.9078334051,-1.60963506355961,36587.5255537193,0.818227283219204,-36587.5255891266
"g12044",17685.6654532192,54010.6778115688,-1.61066414971406,36325.0123583496,0.81813880126183,-36325.0123940583
"g6971",3483.47665125033,13499.78755133,-1.95433690503044,10016.3109000796,0.817530968685081,-10016.3110907403
"g5303",44289.6180009451,14401.8227403073,1.6207171387186,29887.7952606377,0.816838501192583,29887.7953045808
"g934",88357.0648075264,29737.3815867765,1.57106787173688,58619.6832207499,0.816438408863584,58619.683241803
"g1148",39359.9326316666,12723.5953972366,1.62922135049156,26636.3372344301,0.81605755174271,26636.337284256
"g3256",23213.745879015,69326.0633471024,-1.57841849847726,46112.3174680873,0.81605755174271,-46112.3174951018
"g859",10606.5785762047,2492.84485132721,2.08909435216694,8113.73372487754,0.815761329537586,8113.7339938237
"g11992",102126.438971419,34661.5907227701,1.55894663556064,67464.8482486486,0.815534354081711,67464.8482666603
"g2647",16646.07193997,4674.44433393379,1.832314994661,11971.6276060362,0.814999615295838,11971.6277462585
